duplicate_id,canonical_query_id,duplicate_query_id,match_type,match_confidence,merge_decision,reason,reviewer,reviewed_at
dup-0916,dq-0044,dq-0968,canonical_query_key,high,merge,Same canonical query key: 12 seo writing tips earn visibility 2026,automation,2026-06-20T17:09:07.907Z
dup-0917,dq-0045,dq-0969,canonical_query_key,high,merge,Same canonical query key: rtcamp closed ai perception gap costing them enterprise deals,automation,2026-06-20T17:09:07.907Z
dup-0918,dq-0046,dq-0970,canonical_query_key,high,merge,Same canonical query key: why 62 ai citations don t lead brand mentions study,automation,2026-06-20T17:09:07.907Z
dup-0919,dq-0047,dq-0971,canonical_query_key,high,merge,Same canonical query key: decide which ai search prompts track,automation,2026-06-20T17:09:07.907Z
dup-0920,dq-0048,dq-0972,canonical_query_key,high,merge,Same canonical query key: google s ai search optimization guide do next,automation,2026-06-20T17:09:07.907Z
dup-0921,dq-0058,dq-0973,canonical_query_key,high,merge,Same canonical query key: rank in ai search results expert practices,automation,2026-06-20T17:09:07.907Z
dup-0922,dq-0049,dq-0974,canonical_query_key,high,merge,Same canonical query key: get indexed by chatgpt 2026,automation,2026-06-20T17:09:07.907Z
dup-0923,dq-0050,dq-0975,canonical_query_key,high,merge,Same canonical query key: faqs aeo structure answers that rank in answer engines,automation,2026-06-20T17:09:07.907Z
dup-0924,dq-0051,dq-0976,canonical_query_key,high,merge,Same canonical query key: schema markup aeo implement it boost answer engine visibility in 2026,automation,2026-06-20T17:09:07.907Z
dup-0925,dq-0052,dq-0977,canonical_query_key,high,merge,Same canonical query key: keyword research aeo guide winning answer engine traffic in 2026,automation,2026-06-20T17:09:07.907Z
dup-0926,dq-0053,dq-0978,canonical_query_key,high,merge,Same canonical query key: on-page content formats answer engines actually favor new research,automation,2026-06-20T17:09:07.907Z
dup-0927,dq-0059,dq-0979,canonical_query_key,high,merge,Same canonical query key: 6 ai prospecting tools our picks 2026,automation,2026-06-20T17:09:07.907Z
dup-0928,dq-0020,dq-0980,canonical_query_key,high,merge,Same canonical query key: sales outreach tools that integrate your crm our favorite picks 2026,automation,2026-06-20T17:09:07.907Z
dup-0929,dq-0021,dq-0981,canonical_query_key,high,merge,Same canonical query key: future ai in customer relationship management s coming next,automation,2026-06-20T17:09:07.907Z
dup-0930,dq-0022,dq-0982,canonical_query_key,high,merge,Same canonical query key: real ai crm use cases driving revenue growth in 2025,automation,2026-06-20T17:09:07.907Z
dup-0931,dq-0023,dq-0983,canonical_query_key,high,merge,Same canonical query key: 5 ai crms real estate agents 2026 roundup,automation,2026-06-20T17:09:07.907Z
dup-0932,dq-0027,dq-0984,canonical_query_key,high,merge,Same canonical query key: prove incremental marketing impact linkedin s new tools,automation,2026-06-20T17:09:07.907Z
dup-0933,dq-0054,dq-0985,canonical_query_key,high,merge,Same canonical query key: multiplier effect linkedin ads boosts search content pipeline,automation,2026-06-20T17:09:07.907Z
dup-0934,dq-0055,dq-0986,canonical_query_key,high,merge,Same canonical query key: fear messing up hidden emotion driving b2b decisions,automation,2026-06-20T17:09:07.907Z
dup-0935,dq-0056,dq-0987,canonical_query_key,high,merge,Same canonical query key: principles buyability why strong deals stall separates vendors who get chosen,automation,2026-06-20T17:09:07.907Z
dup-0936,dq-0057,dq-0988,canonical_query_key,high,merge,Same canonical query key: grow your ai search visibility linkedin content,automation,2026-06-20T17:09:07.907Z
dup-0937,dq-0001,dq-0989,canonical_query_key,high,merge,Same canonical query key: employee-generated content,automation,2026-06-20T17:09:07.907Z
dup-0938,dq-0005,dq-0990,canonical_query_key,high,merge,Same canonical query key: employee-generated content examples b2b,automation,2026-06-20T17:09:07.907Z
dup-0939,dq-0008,dq-0991,canonical_query_key,high,merge,Same canonical query key: measure employee-generated content beyond impressions,automation,2026-06-20T17:09:07.907Z
dup-0940,dq-0010,dq-0992,canonical_query_key,high,merge,Same canonical query key: employee-generated content employee advocacy,automation,2026-06-20T17:09:07.907Z
dup-0941,dq-0013,dq-0993,canonical_query_key,high,merge,Same canonical query key: employee-generated content it different employee advocacy,automation,2026-06-20T17:09:07.907Z
dup-0942,dq-0014,dq-0994,canonical_query_key,high,merge,Same canonical query key: employee-generated content different employee advocacy,automation,2026-06-20T17:09:07.907Z
dup-0943,dq-0015,dq-0995,canonical_query_key,high,merge,Same canonical query key: do you turn employee expertise into useful linkedin posts,automation,2026-06-20T17:09:07.907Z
dup-0944,dq-0016,dq-0996,canonical_query_key,high,merge,Same canonical query key: good examples employee-generated content in b2b,automation,2026-06-20T17:09:07.907Z
dup-0945,dq-0017,dq-0997,canonical_query_key,high,merge,Same canonical query key: b2b teams measure employee-generated content beyond impressions,automation,2026-06-20T17:09:07.907Z
dup-0946,dq-0018,dq-0998,canonical_query_key,high,merge,Same canonical query key: can b2b teams learn clay lovable gitlab s public content loops,automation,2026-06-20T17:09:07.907Z
dup-0947,dq-0019,dq-0999,canonical_query_key,high,merge,Same canonical query key: b2b sales teams build linkedin content infrastructure,automation,2026-06-20T17:09:07.907Z
dup-0948,dq-0029,dq-1000,canonical_query_key,high,merge,Same canonical query key: teams review employee-generated content without making it generic,automation,2026-06-20T17:09:07.907Z
dup-0949,dq-0031,dq-1001,canonical_query_key,high,merge,Same canonical query key: 9 ways improve seo rankings traffic,automation,2026-06-20T17:09:07.907Z
dup-0950,dq-0030,dq-1002,canonical_query_key,high,merge,Same canonical query key: every employee post linkedin,automation,2026-06-20T17:09:07.907Z
dup-0951,dq-0032,dq-1003,canonical_query_key,high,merge,Same canonical query key: new guide prove value b2b marketing,automation,2026-06-20T17:09:07.907Z
dup-0952,dq-0033,dq-1004,canonical_query_key,high,merge,Same canonical query key: ai perception-reality gap,automation,2026-06-20T17:09:07.907Z
dup-0953,dq-0034,dq-1005,canonical_query_key,high,merge,Same canonical query key: do answer engines decide which b2b content cite,automation,2026-06-20T17:09:07.907Z
dup-0954,dq-0035,dq-1006,canonical_query_key,high,merge,Same canonical query key: introducing search generative ai performance reports in search console,automation,2026-06-20T17:09:07.907Z
dup-0955,dq-0036,dq-1007,canonical_query_key,high,merge,Same canonical query key: new resource optimizing generative ai in google search,automation,2026-06-20T17:09:07.907Z
dup-0956,dq-0037,dq-1008,canonical_query_key,high,merge,Same canonical query key: 11 ways automate seo agent,automation,2026-06-20T17:09:07.907Z
dup-0957,dq-0038,dq-1009,canonical_query_key,high,merge,Same canonical query key: i use my ai marketing assistant after 200 hours,automation,2026-06-20T17:09:07.907Z
dup-0958,dq-0039,dq-1010,canonical_query_key,high,merge,Same canonical query key: we analyzed 137k sites 97 llms txt files never get read,automation,2026-06-20T17:09:07.907Z
dup-0959,dq-0040,dq-1011,canonical_query_key,high,merge,Same canonical query key: level-up seo tactician search visibility leader,automation,2026-06-20T17:09:07.907Z
dup-0960,dq-0041,dq-1012,canonical_query_key,high,merge,Same canonical query key: 9 vibe coding examples ai apps you can use right now grow your website,automation,2026-06-20T17:09:07.907Z
dup-0961,dq-0042,dq-1013,canonical_query_key,high,merge,Same canonical query key: ai sentiment analysis marketer s guide,automation,2026-06-20T17:09:07.907Z
dup-0962,dq-0043,dq-1014,canonical_query_key,high,merge,Same canonical query key: bot traffic now exceeds traffic human users,automation,2026-06-20T17:09:07.907Z
dup-0963,dq-0044,dq-1015,canonical_query_key,high,merge,Same canonical query key: 12 seo writing tips earn visibility 2026,automation,2026-06-20T17:09:07.907Z
dup-0964,dq-0045,dq-1016,canonical_query_key,high,merge,Same canonical query key: rtcamp closed ai perception gap costing them enterprise deals,automation,2026-06-20T17:09:07.907Z
dup-0965,dq-0046,dq-1017,canonical_query_key,high,merge,Same canonical query key: why 62 ai citations don t lead brand mentions study,automation,2026-06-20T17:09:07.907Z
dup-0966,dq-0047,dq-1018,canonical_query_key,high,merge,Same canonical query key: decide which ai search prompts track,automation,2026-06-20T17:09:07.907Z
dup-0967,dq-0048,dq-1019,canonical_query_key,high,merge,Same canonical query key: google s ai search optimization guide do next,automation,2026-06-20T17:09:07.907Z
dup-0968,dq-0049,dq-1020,canonical_query_key,high,merge,Same canonical query key: get indexed by chatgpt 2026,automation,2026-06-20T17:09:07.907Z
dup-0969,dq-0050,dq-1021,canonical_query_key,high,merge,Same canonical query key: faqs aeo structure answers that rank in answer engines,automation,2026-06-20T17:09:07.907Z
dup-0970,dq-0051,dq-1022,canonical_query_key,high,merge,Same canonical query key: schema markup aeo implement it boost answer engine visibility in 2026,automation,2026-06-20T17:09:07.907Z
dup-0971,dq-0052,dq-1023,canonical_query_key,high,merge,Same canonical query key: keyword research aeo guide winning answer engine traffic in 2026,automation,2026-06-20T17:09:07.907Z
dup-0972,dq-0053,dq-1024,canonical_query_key,high,merge,Same canonical query key: on-page content formats answer engines actually favor new research,automation,2026-06-20T17:09:07.907Z
dup-0973,dq-0054,dq-1025,canonical_query_key,high,merge,Same canonical query key: multiplier effect linkedin ads boosts search content pipeline,automation,2026-06-20T17:09:07.907Z
dup-0974,dq-0055,dq-1026,canonical_query_key,high,merge,Same canonical query key: fear messing up hidden emotion driving b2b decisions,automation,2026-06-20T17:09:07.907Z
dup-0975,dq-0056,dq-1027,canonical_query_key,high,merge,Same canonical query key: principles buyability why strong deals stall separates vendors who get chosen,automation,2026-06-20T17:09:07.907Z
dup-0976,dq-0057,dq-1028,canonical_query_key,high,merge,Same canonical query key: grow your ai search visibility linkedin content,automation,2026-06-20T17:09:07.907Z
dup-0977,dq-0058,dq-1029,canonical_query_key,high,merge,Same canonical query key: rank in ai search results expert practices,automation,2026-06-20T17:09:07.907Z
dup-0978,dq-0059,dq-1030,canonical_query_key,high,merge,Same canonical query key: 6 ai prospecting tools our picks 2026,automation,2026-06-20T17:09:07.907Z
dup-0979,dq-0020,dq-1031,canonical_query_key,high,merge,Same canonical query key: sales outreach tools that integrate your crm our favorite picks 2026,automation,2026-06-20T17:09:07.907Z
dup-0980,dq-0021,dq-1032,canonical_query_key,high,merge,Same canonical query key: future ai in customer relationship management s coming next,automation,2026-06-20T17:09:07.907Z
dup-0981,dq-0022,dq-1033,canonical_query_key,high,merge,Same canonical query key: real ai crm use cases driving revenue growth in 2025,automation,2026-06-20T17:09:07.907Z
dup-0982,dq-0023,dq-1034,canonical_query_key,high,merge,Same canonical query key: 5 ai crms real estate agents 2026 roundup,automation,2026-06-20T17:09:07.907Z
dup-0983,dq-0024,dq-1035,canonical_query_key,high,merge,Same canonical query key: ai agent plain-english guide,automation,2026-06-20T17:09:07.907Z
dup-0984,dq-0025,dq-1036,canonical_query_key,high,merge,Same canonical query key: 10 seo trends i ve seen firsthand in 2026 data,automation,2026-06-20T17:09:07.907Z
dup-0985,dq-0026,dq-1037,canonical_query_key,high,merge,Same canonical query key: why category entry points belong in every ai search strategy,automation,2026-06-20T17:09:07.907Z
dup-0986,dq-0027,dq-1038,canonical_query_key,high,merge,Same canonical query key: prove incremental marketing impact linkedin s new tools,automation,2026-06-20T17:09:07.907Z
dup-0987,dq-0028,dq-1039,canonical_query_key,high,merge,Same canonical query key: automated seo it it works in 2026,automation,2026-06-20T17:09:07.907Z
dup-0988,dq-0015,dq-1040,canonical_query_key,high,merge,Same canonical query key: do you turn employee expertise into useful linkedin posts,automation,2026-06-20T17:09:07.907Z
dup-0989,dq-0015,dq-1041,canonical_query_key,high,merge,Same canonical query key: do you turn employee expertise into useful linkedin posts,automation,2026-06-20T17:09:07.907Z
dup-0990,dq-0015,dq-1042,canonical_query_key,high,merge,Same canonical query key: do you turn employee expertise into useful linkedin posts,automation,2026-06-20T17:09:07.907Z
dup-0991,dq-0015,dq-1043,canonical_query_key,high,merge,Same canonical query key: do you turn employee expertise into useful linkedin posts,automation,2026-06-20T17:09:07.907Z
dup-0992,dq-0035,dq-1044,canonical_query_key,high,merge,Same canonical query key: introducing search generative ai performance reports in search console,automation,2026-06-20T17:09:07.907Z
dup-0993,dq-0036,dq-1045,canonical_query_key,high,merge,Same canonical query key: new resource optimizing generative ai in google search,automation,2026-06-20T17:09:07.907Z
dup-0994,dq-0024,dq-1046,canonical_query_key,high,merge,Same canonical query key: ai agent plain-english guide,automation,2026-06-20T17:09:07.907Z
dup-0995,dq-0025,dq-1047,canonical_query_key,high,merge,Same canonical query key: 10 seo trends i ve seen firsthand in 2026 data,automation,2026-06-20T17:09:07.907Z
dup-0996,dq-0037,dq-1048,canonical_query_key,high,merge,Same canonical query key: 11 ways automate seo agent,automation,2026-06-20T17:09:07.907Z
dup-0997,dq-0038,dq-1049,canonical_query_key,high,merge,Same canonical query key: i use my ai marketing assistant after 200 hours,automation,2026-06-20T17:09:07.907Z
dup-0998,dq-0039,dq-1050,canonical_query_key,high,merge,Same canonical query key: we analyzed 137k sites 97 llms txt files never get read,automation,2026-06-20T17:09:07.907Z
dup-0999,dq-0040,dq-1051,canonical_query_key,high,merge,Same canonical query key: level-up seo tactician search visibility leader,automation,2026-06-20T17:09:07.907Z
dup-1000,dq-0041,dq-1052,canonical_query_key,high,merge,Same canonical query key: 9 vibe coding examples ai apps you can use right now grow your website,automation,2026-06-20T17:09:07.907Z
dup-1001,dq-0026,dq-1053,canonical_query_key,high,merge,Same canonical query key: why category entry points belong in every ai search strategy,automation,2026-06-20T17:09:07.907Z
dup-1002,dq-0042,dq-1054,canonical_query_key,high,merge,Same canonical query key: ai sentiment analysis marketer s guide,automation,2026-06-20T17:09:07.907Z
dup-1003,dq-0043,dq-1055,canonical_query_key,high,merge,Same canonical query key: bot traffic now exceeds traffic human users,automation,2026-06-20T17:09:07.907Z
dup-1004,dq-0044,dq-1056,canonical_query_key,high,merge,Same canonical query key: 12 seo writing tips earn visibility 2026,automation,2026-06-20T17:09:07.907Z
dup-1005,dq-0045,dq-1057,canonical_query_key,high,merge,Same canonical query key: rtcamp closed ai perception gap costing them enterprise deals,automation,2026-06-20T17:09:07.907Z
dup-1006,dq-0046,dq-1058,canonical_query_key,high,merge,Same canonical query key: why 62 ai citations don t lead brand mentions study,automation,2026-06-20T17:09:07.907Z
dup-1007,dq-0047,dq-1059,canonical_query_key,high,merge,Same canonical query key: decide which ai search prompts track,automation,2026-06-20T17:09:07.907Z
dup-1008,dq-0048,dq-1060,canonical_query_key,high,merge,Same canonical query key: google s ai search optimization guide do next,automation,2026-06-20T17:09:07.907Z
dup-1009,dq-0058,dq-1061,canonical_query_key,high,merge,Same canonical query key: rank in ai search results expert practices,automation,2026-06-20T17:09:07.907Z
dup-1010,dq-0049,dq-1062,canonical_query_key,high,merge,Same canonical query key: get indexed by chatgpt 2026,automation,2026-06-20T17:09:07.907Z
dup-1011,dq-0050,dq-1063,canonical_query_key,high,merge,Same canonical query key: faqs aeo structure answers that rank in answer engines,automation,2026-06-20T17:09:07.907Z
dup-1012,dq-0051,dq-1064,canonical_query_key,high,merge,Same canonical query key: schema markup aeo implement it boost answer engine visibility in 2026,automation,2026-06-20T17:09:07.907Z
dup-1013,dq-0052,dq-1065,canonical_query_key,high,merge,Same canonical query key: keyword research aeo guide winning answer engine traffic in 2026,automation,2026-06-20T17:09:07.907Z
dup-1014,dq-0053,dq-1066,canonical_query_key,high,merge,Same canonical query key: on-page content formats answer engines actually favor new research,automation,2026-06-20T17:09:07.907Z
dup-1015,dq-0059,dq-1067,canonical_query_key,high,merge,Same canonical query key: 6 ai prospecting tools our picks 2026,automation,2026-06-20T17:09:07.907Z
dup-1016,dq-0020,dq-1068,canonical_query_key,high,merge,Same canonical query key: sales outreach tools that integrate your crm our favorite picks 2026,automation,2026-06-20T17:09:07.907Z
dup-1017,dq-0021,dq-1069,canonical_query_key,high,merge,Same canonical query key: future ai in customer relationship management s coming next,automation,2026-06-20T17:09:07.907Z
dup-1018,dq-0022,dq-1070,canonical_query_key,high,merge,Same canonical query key: real ai crm use cases driving revenue growth in 2025,automation,2026-06-20T17:09:07.907Z
dup-1019,dq-0023,dq-1071,canonical_query_key,high,merge,Same canonical query key: 5 ai crms real estate agents 2026 roundup,automation,2026-06-20T17:09:07.907Z
dup-1020,dq-0027,dq-1072,canonical_query_key,high,merge,Same canonical query key: prove incremental marketing impact linkedin s new tools,automation,2026-06-20T17:09:07.907Z
dup-1021,dq-0054,dq-1073,canonical_query_key,high,merge,Same canonical query key: multiplier effect linkedin ads boosts search content pipeline,automation,2026-06-20T17:09:07.907Z
dup-1022,dq-0055,dq-1074,canonical_query_key,high,merge,Same canonical query key: fear messing up hidden emotion driving b2b decisions,automation,2026-06-20T17:09:07.907Z
dup-1023,dq-0056,dq-1075,canonical_query_key,high,merge,Same canonical query key: principles buyability why strong deals stall separates vendors who get chosen,automation,2026-06-20T17:09:07.907Z
dup-1024,dq-0057,dq-1076,canonical_query_key,high,merge,Same canonical query key: grow your ai search visibility linkedin content,automation,2026-06-20T17:09:07.907Z
