query_id,source_id,source_type,source_record_id,query,normalized_query,canonical_query_key,intent,funnel_stage,audience,pillar_id,topic_id,surface,country,language,observed_at,page_url,device,volume,difficulty,impressions,clicks,ctr,avg_position,trend_delta,trend_window,confidence,evidence_use,allowed_public_use,raw_path,notes
dq-0173,public-trends-semrush-blog-20260620,public_source_trend_export,2026-06-20-public-trends.csv:17,How to decide which AI search prompts to track,how to decide which ai search prompts to track,decide which ai search prompts track,how_to,unknown,b2b_gtm_operator,pillar-employee-generated-content,,seo_ai_search_blog,US,en,"Tue, 09 Jun 2026 10:05:00 +0000",https://www.semrush.com/blog/which-ai-search-prompts-to-track/,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-20-daily-discovery/raw/trend-export-2026-06-20-public-trends.csv,Semrush SEO and AI-search feed. Discovery only; validate any claim against the canonical post and accepted source policy.
dq-0174,public-trends-semrush-blog-20260620,public_source_trend_export,2026-06-20-public-trends.csv:18,Google's AI search optimization guide: what to do next,google s ai search optimization guide what to do next,google s ai search optimization guide do next,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,seo_ai_search_blog,US,en,"Thu, 04 Jun 2026 17:14:00 +0000",https://www.semrush.com/blog/google-ai-search-optimization-guide/,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-20-daily-discovery/raw/trend-export-2026-06-20-public-trends.csv,Semrush SEO and AI-search feed. Discovery only; validate any claim against the canonical post and accepted source policy.
dq-0175,public-trends-hubspot-marketing-blog-20260620,public_source_trend_export,2026-06-20-public-trends.csv:19,How to rank in AI search results: Expert best practices,how to rank in ai search results expert best practices,rank in ai search results expert practices,how_to,unknown,b2b_gtm_operator,pillar-employee-generated-content,,marketing_blog,US,en,"Thu, 18 Jun 2026 11:00:03 GMT",https://blog.hubspot.com/marketing/ai-search-ranking,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-20-daily-discovery/raw/trend-export-2026-06-20-public-trends.csv,"HubSpot marketing feed. Discovery only; use for topic/source leads, not factual evidence by default."
dq-0176,public-trends-hubspot-marketing-blog-20260620,public_source_trend_export,2026-06-20-public-trends.csv:20,How to get indexed by ChatGPT [2026],how to get indexed by chatgpt 2026,get indexed by chatgpt 2026,how_to,unknown,b2b_gtm_operator,pillar-employee-generated-content,,marketing_blog,US,en,"Thu, 11 Jun 2026 11:00:02 GMT",https://blog.hubspot.com/marketing/how-to-get-indexed-by-chatgpt,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-20-daily-discovery/raw/trend-export-2026-06-20-public-trends.csv,"HubSpot marketing feed. Discovery only; use for topic/source leads, not factual evidence by default."
dq-0177,public-trends-hubspot-marketing-blog-20260620,public_source_trend_export,2026-06-20-public-trends.csv:21,FAQs for AEO: How to structure answers that rank in answer engines,faqs for aeo how to structure answers that rank in answer engines,faqs aeo structure answers that rank in answer engines,how_to,unknown,b2b_gtm_operator,pillar-employee-generated-content,,marketing_blog,US,en,"Wed, 10 Jun 2026 11:00:05 GMT",https://blog.hubspot.com/marketing/faqs-for-aeo,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-20-daily-discovery/raw/trend-export-2026-06-20-public-trends.csv,"HubSpot marketing feed. Discovery only; use for topic/source leads, not factual evidence by default."
dq-0178,public-trends-hubspot-marketing-blog-20260620,public_source_trend_export,2026-06-20-public-trends.csv:22,Schema markup for AEO: How to implement it to boost answer engine visibility in 2026,schema markup for aeo how to implement it to boost answer engine visibility in 2026,schema markup aeo implement it boost answer engine visibility in 2026,how_to,unknown,b2b_gtm_operator,pillar-measurement-learning,,marketing_blog,US,en,"Tue, 09 Jun 2026 11:00:02 GMT",https://blog.hubspot.com/marketing/schema-markup-aeo,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-20-daily-discovery/raw/trend-export-2026-06-20-public-trends.csv,"HubSpot marketing feed. Discovery only; use for topic/source leads, not factual evidence by default."
dq-0179,public-trends-hubspot-marketing-blog-20260620,public_source_trend_export,2026-06-20-public-trends.csv:23,Keyword research for AEO: A guide for winning answer engine traffic in 2026,keyword research for aeo a guide for winning answer engine traffic in 2026,keyword research aeo guide winning answer engine traffic in 2026,measurement,unknown,b2b_gtm_operator,pillar-measurement-learning,,marketing_blog,US,en,"Mon, 08 Jun 2026 11:00:03 GMT",https://blog.hubspot.com/marketing/aeo-keyword-research,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-20-daily-discovery/raw/trend-export-2026-06-20-public-trends.csv,"HubSpot marketing feed. Discovery only; use for topic/source leads, not factual evidence by default."
dq-0180,public-trends-hubspot-marketing-blog-20260620,public_source_trend_export,2026-06-20-public-trends.csv:24,On-page content formats answer engines actually favor [new research],on-page content formats answer engines actually favor new research,on-page content formats answer engines actually favor new research,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,marketing_blog,US,en,"Wed, 03 Jun 2026 11:00:03 GMT",https://blog.hubspot.com/marketing/content-format-types-that-earn-citations,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-20-daily-discovery/raw/trend-export-2026-06-20-public-trends.csv,"HubSpot marketing feed. Discovery only; use for topic/source leads, not factual evidence by default."
dq-0181,public-trends-hubspot-sales-blog-20260620,public_source_trend_export,2026-06-20-public-trends.csv:25,6 best AI prospecting tools: Our picks for 2026,6 best ai prospecting tools our picks for 2026,6 ai prospecting tools our picks 2026,vendor_evaluation,unknown,b2b_gtm_operator,pillar-employee-generated-content,,sales_blog,US,en,"Thu, 09 Apr 2026 11:00:02 GMT",https://blog.hubspot.com/sales/best-ai-prospecting-tools,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-20-daily-discovery/raw/trend-export-2026-06-20-public-trends.csv,HubSpot sales feed. Discovery only; use for GTM language and source-discovery leads.
dq-0182,public-trends-hubspot-sales-blog-20260620,public_source_trend_export,2026-06-20-public-trends.csv:26,Sales outreach tools that integrate with your CRM: Our favorite picks for 2026,sales outreach tools that integrate with your crm our favorite picks for 2026,sales outreach tools that integrate your crm our favorite picks 2026,vendor_evaluation,unknown,b2b_gtm_operator,pillar-employee-generated-content,,sales_blog,US,en,"Fri, 03 Apr 2026 11:00:03 GMT",https://blog.hubspot.com/sales/sales-outreach-tools,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-20-daily-discovery/raw/trend-export-2026-06-20-public-trends.csv,HubSpot sales feed. Discovery only; use for GTM language and source-discovery leads.
dq-0183,public-trends-hubspot-sales-blog-20260620,public_source_trend_export,2026-06-20-public-trends.csv:27,Future of AI in customer relationship management: what's coming next,future of ai in customer relationship management what s coming next,future ai in customer relationship management s coming next,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,sales_blog,US,en,"Fri, 23 Jan 2026 12:00:03 GMT",https://blog.hubspot.com/sales/future-of-ai-in-crm,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-20-daily-discovery/raw/trend-export-2026-06-20-public-trends.csv,HubSpot sales feed. Discovery only; use for GTM language and source-discovery leads.
dq-0184,public-trends-hubspot-sales-blog-20260620,public_source_trend_export,2026-06-20-public-trends.csv:28,Real AI CRM use cases driving revenue growth in 2025,real ai crm use cases driving revenue growth in 2025,real ai crm use cases driving revenue growth in 2025,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,sales_blog,US,en,"Fri, 23 Jan 2026 12:00:02 GMT",https://blog.hubspot.com/sales/real-ai-crm-use-cases-driving-revenue-growth-in-2025,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-20-daily-discovery/raw/trend-export-2026-06-20-public-trends.csv,HubSpot sales feed. Discovery only; use for GTM language and source-discovery leads.
dq-0185,public-trends-hubspot-sales-blog-20260620,public_source_trend_export,2026-06-20-public-trends.csv:29,5 best AI CRMs for real estate agents: The 2026 roundup,5 best ai crms for real estate agents the 2026 roundup,5 ai crms real estate agents 2026 roundup,vendor_evaluation,unknown,b2b_gtm_operator,pillar-employee-generated-content,,sales_blog,US,en,"Fri, 16 Jan 2026 12:00:03 GMT",https://blog.hubspot.com/sales/ai-crm-real-estate,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-20-daily-discovery/raw/trend-export-2026-06-20-public-trends.csv,HubSpot sales feed. Discovery only; use for GTM language and source-discovery leads.
dq-0186,public-trends-linkedin-marketing-blog-20260620,public_source_trend_export,2026-06-20-public-trends.csv:30,The B2B Navigation System Is Broken: Why AI Is Forcing a Shift From Visibility to Buyability,the b2b navigation system is broken why ai is forcing a shift from visibility to buyability,b2b navigation system broken why ai forcing shift visibility buyability,measurement,unknown,b2b_gtm_operator,pillar-measurement-learning,,linkedin_marketing_blog,US,en,"Fri, 19 Jun 2026 00:00:00 +0000",https://www.linkedin.com/business/marketing/blog/research-and-insights/why-ai-is-forcing-a-b2b-marketing-shift-from-visibility-to-buyability,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-20-daily-discovery/raw/trend-export-2026-06-20-public-trends.csv,LinkedIn Marketing public RSS feed. Discovery only; validate against canonical source pages before citing.
dq-0187,public-trends-linkedin-marketing-blog-20260620,public_source_trend_export,2026-06-20-public-trends.csv:31,How to Prove Incremental Marketing Impact with LinkedIn's New Tools,how to prove incremental marketing impact with linkedin s new tools,prove incremental marketing impact linkedin s new tools,how_to,unknown,b2b_gtm_operator,pillar-linkedin-led-gtm,,linkedin_marketing_blog,US,en,"Thu, 18 Jun 2026 00:00:00 +0000",https://www.linkedin.com/business/marketing/blog/linkedin-ads/prove-marketing-roi-with-linkedins-new-measurement-tools,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-20-daily-discovery/raw/trend-export-2026-06-20-public-trends.csv,LinkedIn Marketing public RSS feed. Discovery only; validate against canonical source pages before citing.
dq-0188,public-trends-linkedin-marketing-blog-20260620,public_source_trend_export,2026-06-20-public-trends.csv:32,"The Multiplier Effect: How LinkedIn Ads Boosts Search, Content, and Pipeline",the multiplier effect how linkedin ads boosts search content and pipeline,multiplier effect linkedin ads boosts search content pipeline,other,unknown,b2b_gtm_operator,pillar-linkedin-led-gtm,,linkedin_marketing_blog,US,en,"Wed, 17 Jun 2026 00:00:00 +0000",https://www.linkedin.com/business/marketing/blog/lead-generation/linkedin-conversions-multiplier,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-20-daily-discovery/raw/trend-export-2026-06-20-public-trends.csv,LinkedIn Marketing public RSS feed. Discovery only; validate against canonical source pages before citing.
dq-0189,public-trends-linkedin-marketing-blog-20260620,public_source_trend_export,2026-06-20-public-trends.csv:33,Fear of Messing Up: The Hidden Emotion Driving B2B Decisions,fear of messing up the hidden emotion driving b2b decisions,fear messing up hidden emotion driving b2b decisions,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,linkedin_marketing_blog,US,en,"Mon, 15 Jun 2026 00:00:00 +0000",https://www.linkedin.com/business/marketing/blog/research-and-insights/fear-of-messing-up-the-hidden-emotion-driving-b2b-decisions,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-20-daily-discovery/raw/trend-export-2026-06-20-public-trends.csv,LinkedIn Marketing public RSS feed. Discovery only; validate against canonical source pages before citing.
dq-0190,public-trends-linkedin-marketing-blog-20260620,public_source_trend_export,2026-06-20-public-trends.csv:34,The Principles of Buyability: Why Strong Deals Stall and What Separates the Vendors Who Get Chosen,the principles of buyability why strong deals stall and what separates the vendors who get chosen,principles buyability why strong deals stall separates vendors who get chosen,vendor_evaluation,unknown,b2b_gtm_operator,pillar-employee-generated-content,,linkedin_marketing_blog,US,en,"Thu, 11 Jun 2026 00:00:00 +0000",https://www.linkedin.com/business/marketing/blog/research-and-insights/the-principles-of-buyability-why-strong-deals-stall-and-what-separates-the-vendors-who-get-chosen,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-20-daily-discovery/raw/trend-export-2026-06-20-public-trends.csv,LinkedIn Marketing public RSS feed. Discovery only; validate against canonical source pages before citing.
dq-0191,ai-citation-log-2026-06-19,manual_ai_prompt_export,2026-06-18|bing_copilot|https://sellinpublic.co/blog/employee-generated-content-infrastructure/,what is employee-generated content,what is employee-generated content,employee-generated content,definition,unknown,b2b_gtm_operator,pillar-employee-generated-content,topic-egc-definition,bing_copilot,US,en,2026-06-18,https://sellinpublic.co/blog/employee-generated-content-infrastructure/,,,,,,,,,,medium,discovery_only,none,analytics/ai_citation_log.csv,Carried forward from an existing trend-intelligence normalized discovery run.
