query_id,source_id,source_type,query,normalized_query,intent,funnel_stage,pillar_id,topic_id,surface,country,language,observed_at,volume,difficulty,impressions,clicks,ctr,avg_position,trend_delta,trend_window,evidence_use,notes
dq-0190,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,google s ai search optimization guide what to do next,google s ai search optimization guide what to do next,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0191,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,how to get indexed by chatgpt 2026,how to get indexed by chatgpt 2026,how_to,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0192,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,faqs for aeo how to structure answers that rank in answer engines,faqs for aeo how to structure answers that rank in answer engines,how_to,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0193,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,schema markup for aeo how to implement it to boost answer engine visibility in 2026,schema markup for aeo how to implement it to boost answer engine visibility in 2026,how_to,unknown,pillar-measurement-learning,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0194,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,keyword research for aeo a guide for winning answer engine traffic in 2026,keyword research for aeo a guide for winning answer engine traffic in 2026,measurement,unknown,pillar-measurement-learning,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0195,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,on-page content formats answer engines actually favor new research,on-page content formats answer engines actually favor new research,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0196,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,the multiplier effect how linkedin ads boosts search content and pipeline,the multiplier effect how linkedin ads boosts search content and pipeline,other,unknown,pillar-linkedin-led-gtm,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0197,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,fear of messing up the hidden emotion driving b2b decisions,fear of messing up the hidden emotion driving b2b decisions,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0198,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,the principles of buyability why strong deals stall and what separates the vendors who get chosen,the principles of buyability why strong deals stall and what separates the vendors who get chosen,vendor_evaluation,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0199,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,how to grow your ai search visibility with linkedin content,how to grow your ai search visibility with linkedin content,how_to,unknown,pillar-linkedin-led-gtm,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0200,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,how to rank in ai search results expert best practices,how to rank in ai search results expert best practices,how_to,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0201,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,6 best ai prospecting tools our picks for 2026,6 best ai prospecting tools our picks for 2026,vendor_evaluation,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0202,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,"What is employee-generated content, and how is it different from employee advocacy?",what is employee-generated content and how is it different from employee advocacy,other,unknown,pillar-employee-generated-content,topic-egc-definition,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0203,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,How is employee-generated content different from employee advocacy?,how is employee-generated content different from employee advocacy,comparison,unknown,pillar-employee-generated-content,topic-egc-vs-advocacy,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0204,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,How do you turn employee expertise into useful LinkedIn posts?,how do you turn employee expertise into useful linkedin posts,how_to,unknown,pillar-content-operations,topic-turn-employee-expertise-into-posts,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0205,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,What are good examples of employee-generated content in B2B?,what are good examples of employee-generated content in b2b,examples,unknown,pillar-employee-generated-content,topic-egc-examples,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0206,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,How should B2B teams measure employee-generated content beyond impressions?,how should b2b teams measure employee-generated content beyond impressions,measurement,unknown,pillar-measurement-learning,topic-measure-egc-beyond-impressions,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0207,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,"What can B2B teams learn from Clay, Lovable, and GitLab's public content loops?",what can b2b teams learn from clay lovable and gitlab s public content loops,case_study,unknown,pillar-examples-case-studies,topic-clay-lovable-gitlab,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0208,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,How should B2B sales teams build LinkedIn content infrastructure?,how should b2b sales teams build linkedin content infrastructure,how_to,unknown,pillar-linkedin-led-gtm,topic-linkedin-content-infrastructure,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0209,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,sales outreach tools that integrate with your crm our favorite picks for 2026,sales outreach tools that integrate with your crm our favorite picks for 2026,vendor_evaluation,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0210,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,future of ai in customer relationship management what s coming next,future of ai in customer relationship management what s coming next,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0211,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,real ai crm use cases driving revenue growth in 2025,real ai crm use cases driving revenue growth in 2025,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0212,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,5 best ai crms for real estate agents the 2026 roundup,5 best ai crms for real estate agents the 2026 roundup,vendor_evaluation,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0213,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,what is an ai agent a plain-english guide,what is an ai agent a plain-english guide,definition,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0214,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,10 seo trends i ve seen firsthand in 2026 with data,10 seo trends i ve seen firsthand in 2026 with data,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0215,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,why category entry points belong in every ai search strategy,why category entry points belong in every ai search strategy,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0216,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,how to prove incremental marketing impact with linkedin s new tools,how to prove incremental marketing impact with linkedin s new tools,how_to,unknown,pillar-linkedin-led-gtm,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0217,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,automated seo what it is and how it works in 2026,automated seo what it is and how it works in 2026,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0218,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,How should teams review employee-generated content without making it generic?,how should teams review employee-generated content without making it generic,how_to,unknown,pillar-content-operations,topic-content-review-without-killing-voice,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0219,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,Should every employee post on LinkedIn?,should every employee post on linkedin,objection,unknown,pillar-employee-generated-content,topic-should-every-employee-post,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0220,manual-topic-seed-2026-06-19-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,9 ways to improve seo rankings and traffic,9 ways to improve seo rankings and traffic,measurement,unknown,pillar-measurement-learning,,manual_topic_seed,US,en,2026-06-19,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
